#{"t_start": 1770576848.9145932, "env_id": "None"}
r,l,t
-15.85062,1,7.851089
-5.427675,1,7.851838
-8.81946,1,7.852568
100.0,1,7.853268
-7.907907,1,7.854037
-26.428443,1,7.854902
-8.588157,1,7.855682
-9.886544,1,7.856379
-6.006007,1,7.857151
-5.292976,1,7.857895
-13.411,1,7.858674
-7.781535,1,7.859426
-2.373318,1,7.860176
-11.884328,1,7.86111
-12.750627,1,7.861815
-10.075346,1,7.862516
100.0,1,7.863232
-12.704203,1,7.863959
100.0,1,7.864661
100.0,1,7.865361
100.0,1,7.866055
-6.406156,1,7.866808
100.0,1,7.867517
-13.181564,1,7.868212
100.0,1,7.868928
-16.926035,1,7.869634
-22.358988,1,7.870332
100.0,1,7.871043
-2.370226,1,7.871793
-13.574754,1,7.872489
-4.983514,1,7.873237
-6.763796,1,7.874012
-15.429407,1,7.875043
-7.86953,1,7.875756
-9.861455,1,7.876463
-3.897066,1,7.877207
100.0,1,7.877928
100.0,1,7.878638
-4.677765,1,7.879338
-10.889082,1,7.880049
-8.188259,1,7.880803
-8.13245,1,7.881557
-19.598857,1,7.882596
-5.357068,1,7.883343
-8.502539,1,7.884095
-15.710997,1,7.884878
100.0,1,7.885606
-3.701027,1,7.886363
-20.904498,1,7.887191
-12.896503,1,7.887931
-12.740864,1,7.888922
100.0,1,7.88962
-12.779776,1,7.890343
-7.146619,1,7.891041
-12.752805,1,7.891867
-12.758411,1,7.892663
-5.618505,1,7.893411
-9.727759,1,7.894178
-7.337806,1,7.894883
100.0,1,7.89557
100.0,1,7.896268
-11.344885,1,7.897014
-4.881961,1,7.897765
-7.558614,1,7.898538
-29.243406,1,7.899236
100.0,1,7.899919
-6.58459,1,7.900692
100.0,1,7.901379
-10.953624,1,7.902134
-3.18154,1,7.902893
-12.820091,1,7.903595
-10.327116,1,7.904289
-2.88486,1,7.905062
-12.216455,1,7.90577
-3.847042,1,7.906585
-7.084259,1,7.907331
-4.489472,1,7.908065
-11.859944,1,7.908817
-8.241975,1,7.909821
-6.408947,1,7.910526
-7.39201,1,7.911248
-7.603154,1,7.912021
-3.951031,1,7.912725
-5.766395,1,7.913494
-6.359002,1,7.914217
-2.950785,1,7.914998
-14.395694,1,7.91587
-2.886161,1,7.916627
100.0,1,7.917352
-5.877736,1,7.918125
-5.203557,1,7.918878
-11.868696,1,7.919588
-11.486849,1,7.920331
-9.327536,1,7.92109
-3.162663,1,7.921849
100.0,1,7.922556
-12.440445,1,7.923256
-12.650165,1,7.924022
-18.908227,1,7.925051
-13.968499,1,7.925767
-5.373797,1,7.926517
-8.553142,1,7.927214
-13.369309,1,7.928189
-3.421781,1,7.928971
-11.38847,1,7.929692
-11.086111,1,7.930395
-26.294915,1,7.931113
-17.614002,1,7.932083
-3.973545,1,7.932847
-5.223918,1,7.933556
-12.725825,1,7.934342
-8.557652,1,7.935112
-10.459947,1,7.935913
-7.208462,1,7.936627
-3.635183,1,7.937392
-9.08427,1,7.938093
-5.664025,1,7.938844
-3.6634,1,7.939566
-2.480617,1,7.940272
-31.498163,1,7.94132
-3.485039,1,7.942078
-3.708367,1,7.942817
-24.852899,1,7.943698
-12.066201,1,7.944398
-10.855537,1,7.945097
-4.733004,1,7.945801
-6.040366,1,7.9465
100.0,1,7.947185
100.0,1,7.947892
-21.365423,1,7.948598
-5.915278,1,7.949313
100.0,1,7.950021
-5.125767,1,7.950735
-7.101526,1,7.951469
100.0,1,7.952174
-14.624061,1,7.952884
-3.180115,1,7.953601
-13.511618,1,7.954351
-5.55193,1,7.955126
100.0,1,7.955833
100.0,1,7.956552
-27.769838,1,7.957508
100.0,1,7.958212
-13.689301,1,7.958919
-13.601762,1,7.95992
-5.989286,1,7.960701
-7.361828,1,7.961412
-5.081477,1,7.962181
-11.506525,1,7.962978
-7.297727,1,7.963725
-9.03623,1,7.964558
-3.502892,1,7.965263
-13.873047,1,7.966086
100.0,1,7.966802
-2.414813,1,7.967536
-10.1151,1,7.972945
-3.164843,1,7.973727
-4.556518,1,7.974475
-4.779101,1,7.975225
100.0,1,7.975937
-5.14994,1,7.976703
-5.194949,1,7.977463
100.0,1,7.978161
100.0,1,7.978876
-14.442138,1,7.979892
-12.094711,1,7.980599
-12.6847,1,7.981306
-9.666744,1,7.98203
-25.652148,1,7.982739
-12.283966,1,7.983443
-4.74738,1,7.984188
-10.791855,1,7.984896
-2.143887,1,7.98566
-11.018325,1,7.98643
-3.195938,1,7.987165
100.0,1,7.988141
-11.383967,1,7.988853
100.0,1,7.989569
-5.684364,1,7.990321
-8.681967,1,7.991019
-10.276976,1,7.991821
-11.952068,1,7.992525
-11.585756,1,7.993221
-4.917583,1,7.993977
100.0,1,7.99468
-16.840754,1,7.995425
-13.337959,1,7.996414
-3.426311,1,7.99715
-4.304903,1,7.997934
-5.594082,1,7.998725
-9.391121,1,7.999479
-14.586116,1,8.000221
-4.22598,1,8.000972
-4.102733,1,8.001741
-3.192119,1,8.002472
-12.896843,1,8.003522
-15.364025,1,8.004369
-5.735198,1,8.005078
-2.346945,1,8.005854
-4.933504,1,8.006608
-14.902373,1,8.007318
-12.399931,1,8.008151
-11.654398,1,8.008939
-16.457849,1,8.009812
100.0,1,8.010578
-9.623865,1,8.011487
-8.715478,1,8.01233
-26.921757,1,8.013219
-32.290198,1,8.013965
-4.239926,1,8.014771
-4.114561,1,8.015542
-18.934232,1,8.01638
-10.56841,1,8.017113
-12.030574,1,8.017927
-14.720597,1,8.018684
-14.767546,1,8.019409
-3.372842,1,8.02019
-16.680542,1,8.021229
-4.742488,1,8.021965
-10.969411,1,8.022687
-29.106218,1,8.023619
-3.422443,1,8.024318
-7.12863,1,8.025018
-9.556085,1,8.025721
-10.101279,1,8.026477
-13.367283,1,8.02719
-5.027455,1,8.02795
-17.40373,1,8.028661
-6.61048,1,8.029431
-22.178041,1,8.030274
-6.565338,1,8.030989
-2.178043,1,8.031722
-16.194181,1,8.032736
-6.978478,1,8.033562
-17.513545,1,8.034478
-10.5083,1,8.035209
-5.321348,1,8.036008
-19.504089,1,8.036802
-13.662929,1,8.037591
-24.730319,1,8.038293
-5.166269,1,8.039177
-9.009163,1,8.039955
100.0,1,8.040689
-10.335904,1,8.041394
-9.444218,1,8.042094
-4.669916,1,8.042805
-13.33544,1,8.043505
-3.442887,1,8.044204
-9.37118,1,8.044907
-16.241329,1,8.045734
-5.779318,1,8.046484
-9.367139,1,8.047242
-2.627308,1,8.048012
-11.61863,1,8.048786
-2.71318,1,8.049512
-6.200648,1,8.050213
-3.63751,1,8.050982
-18.530177,1,8.05175
-13.862947,1,8.052447
-11.134199,1,8.053147
100.0,1,8.053845
-10.671192,1,8.054634
-12.697848,1,8.055509
-8.290934,1,8.05622
-3.574144,1,8.056965
-10.045287,1,8.057678
100.0,1,8.058398
-11.780169,1,8.059103
-8.17619,1,8.059811
-5.156149,1,8.060549
-22.869175,1,8.061246
-3.862472,1,8.062074
-8.761112,1,8.062805
-4.694932,1,8.063557
100.0,1,8.064257
-3.053861,1,8.065009
-8.536872,1,8.065761
-2.484734,1,8.066514
-10.087163,1,8.067215
-3.451476,1,8.067963
-12.104867,1,8.068791
-11.60912,1,8.06958
-2.938915,1,8.07028
-8.567514,1,8.070989
100.0,1,8.071684
-11.046469,1,8.072431
-8.262331,1,8.073147
100.0,1,8.073862
-31.831558,1,8.074913
-18.57867,1,8.075925
-10.844365,1,8.076637
-2.061584,1,8.07739
100.0,1,8.07811
-14.590978,1,8.078893
-10.996719,1,8.079791
-3.905414,1,8.08055
-7.521287,1,8.08129
-8.103467,1,8.082043
-13.069777,1,8.082752
-8.390655,1,8.083562
-2.720054,1,8.0843
-26.761868,1,8.085004
-6.366101,1,8.08575
-24.221372,1,8.086597
-10.436795,1,8.087333
-6.407653,1,8.088037
-14.440349,1,8.088886
100.0,1,8.692002
-25.029407,1,8.693279
-7.222951,1,8.69438
-13.220848,1,8.69586
100.0,1,8.696926
-4.597354,1,8.698086
-5.144145,1,8.69925
-2.854015,1,8.700341
100.0,1,8.701461
-3.948567,1,8.70261
-5.83391,1,8.703801
-6.004103,1,8.704888
-7.038276,1,8.705965
-6.190197,1,8.707124
-7.10032,1,8.708207
-10.374236,1,8.709296
100.0,1,8.710387
-8.499543,1,8.711467
-29.972517,1,8.71255
-14.771006,1,8.713719
100.0,1,8.7148
-25.908126,1,8.715892
-7.600326,1,8.717475
100.0,1,8.718632
-5.532383,1,8.71981
-9.202452,1,8.720896
-7.171673,1,8.722068
-3.278821,1,8.723144
-28.47047,1,8.724621
-4.621322,1,8.725709
-15.357786,1,8.726783
-15.985007,1,8.72795
-8.61951,1,8.729134
-3.529211,1,8.730262
-10.312868,1,8.731554
100.0,1,8.732641
-6.19677,1,8.733855
-21.500024,1,8.734939
100.0,1,8.735985
-19.328262,1,8.737315
-11.16651,1,8.738396
-6.41632,1,8.739549
-11.476327,1,8.74061
-6.082599,1,8.741706
-7.934773,1,8.742841
-7.618154,1,8.743914
-14.320809,1,8.7451
-6.34845,1,8.746172
-7.340317,1,8.746935
-16.565595,1,8.747688
-8.141675,1,8.748362
-18.706528,1,8.749075
-2.585789,1,8.7498
-6.966635,1,8.750474
100.0,1,8.75115
-11.560458,1,8.751913
100.0,1,8.752592
-9.122579,1,8.753271
100.0,1,8.753958
-3.869157,1,8.754684
100.0,1,8.755367
-7.535028,1,8.756041
-10.439573,1,8.756723
100.0,1,8.757399
100.0,1,8.758078
-19.469062,1,8.75883
-9.5934,1,8.759513
-7.752276,1,8.760227
-19.729603,1,8.761171
-9.336204,1,8.761902
-20.4775,1,8.762583
-3.971147,1,8.763292
-5.339048,1,8.763982
-19.892908,1,8.764884
-12.990967,1,8.765654
-20.043673,1,8.766346
-7.814407,1,8.767028
-17.525334,1,8.767711
-5.737258,1,8.768389
-7.756951,1,8.769071
-4.265968,1,8.769808
-13.770451,1,8.770489
-10.816099,1,8.771464
-12.674693,1,8.772212
100.0,1,8.772884
-5.359602,1,8.773572
-7.553307,1,8.77432
-17.166335,1,8.775064
-8.904649,1,8.775822
-17.587684,1,8.776597
-14.164793,1,8.777357
100.0,1,8.77803
-2.68687,1,8.778774
-5.326822,1,8.779481
-21.547078,1,8.780163
-5.670503,1,8.78089
-14.967996,1,8.781591
-6.14405,1,8.782266
-10.414439,1,8.782961
-13.891292,1,8.783858
100.0,1,8.784676
-3.089078,1,8.785403
-2.057234,1,8.786135
100.0,1,8.786808
-12.948503,1,8.787489
-21.271214,1,8.788384
100.0,1,8.789094
-2.630313,1,8.789793
-3.542374,1,8.790531
-8.959461,1,8.791266
-3.643853,1,8.792002
-7.955043,1,8.792721
-5.785356,1,8.7934
-8.699783,1,8.794085
-2.818957,1,8.794818
-4.249994,1,8.795574
-12.527232,1,8.796253
-8.200379,1,8.797012
-19.820057,1,8.797698
100.0,1,8.798381
100.0,1,9.164812
-11.236014,1,9.166318
100.0,1,9.167657
-25.722361,1,9.169011
100.0,1,9.170388
-19.828231,1,9.17192
-10.968062,1,9.173305
-2.822904,1,9.174743
-3.590531,1,9.176096
-9.57354,1,9.177564
-14.079045,1,9.179074
-16.104176,1,9.180867
-17.074858,1,9.18222
-5.850912,1,9.183731
-18.76409,1,9.185315
-6.282219,1,9.1866
-8.921481,1,9.1877
100.0,1,9.188749
-4.863376,1,9.189881
100.0,1,9.190969
-8.263369,1,9.192036
-8.503185,1,9.193173
-10.241012,1,9.194368
-9.280941,1,9.195554
-3.905851,1,9.196681
-12.815869,1,9.197755
-12.152881,1,9.198824
100.0,1,9.199908
-16.066933,1,9.20124
-28.123791,1,9.202313
-2.011678,1,9.203466
-2.812732,1,9.204587
-10.828222,1,9.205608
-5.049519,1,9.206301
-6.314382,1,9.20697
-3.597798,1,9.207637
100.0,1,9.208287
-4.161482,1,9.209021
-11.147192,1,9.209705
-6.513582,1,9.21042
-2.636399,1,9.21115
-10.623672,1,9.211898
-6.942516,1,9.212585
-5.809048,1,9.213249
100.0,1,9.213921
-19.731983,1,9.214901
100.0,1,9.215588
100.0,1,9.21626
-4.549491,1,9.216985
-14.956231,1,9.217658
-17.2334,1,9.218425
-4.067852,1,9.219163
-2.35919,1,9.219918
-10.482308,1,9.220604
-5.848106,1,9.221281
-11.58279,1,9.221973
100.0,1,9.22266
-8.633259,1,9.223399
-21.067641,1,9.224069
-7.025533,1,9.224787
-6.067759,1,9.225492
-3.934347,1,9.226169
-8.319989,1,9.226864
-4.760079,1,9.227578
-8.016745,1,9.228245
-13.847105,1,9.229072
-18.342382,1,9.229936
-11.759594,1,9.230612
-10.443923,1,9.231292
100.0,1,9.231952
100.0,1,9.232635
-3.872361,1,9.233351
-4.47242,1,9.234083
-10.354791,1,9.234803
-24.956187,1,9.235478
100.0,1,9.236163
-5.427262,1,9.236887
100.0,1,9.237564
-11.527567,1,9.238232
-12.761392,1,9.238916
-10.419852,1,9.239706
-3.487253,1,9.240411
-3.045634,1,9.241144
-20.079362,1,9.241902
-3.624907,1,9.242614
-4.20689,1,9.243346
-12.134734,1,9.244344
-13.90764,1,9.245028
100.0,1,9.245708
-8.623752,1,9.246478
-5.234474,1,9.247195
100.0,1,9.247859
-7.850256,1,9.248554
-15.471306,1,9.249314
100.0,1,9.249979
-7.939007,1,9.25071
-5.984291,1,9.251377
-6.139035,1,9.252116
-4.736866,1,9.252882
-6.199726,1,9.253608
-19.447778,1,9.254583
-10.417155,1,9.25542
-8.792521,1,9.256144
100.0,1,9.256841
-5.152782,1,9.257552
-3.224463,1,9.258272
-9.03661,1,9.258948
-20.673077,1,9.259703
-9.122127,1,9.260377
-2.942075,1,9.261131
-2.150701,1,9.261854
-22.454435,1,9.262708
-5.14204,1,9.263401
-14.291809,1,9.264084
-15.165254,1,9.264768
100.0,1,9.265442
-11.765712,1,9.266114
-9.223488,1,9.266794
-18.126505,1,9.267622
-23.279913,1,9.268411
-14.966564,1,9.269081
100.0,1,9.269847
-12.487609,1,9.270521
-5.255882,1,9.271248
-4.618644,1,9.272007
100.0,1,9.272691
-2.025197,1,9.273419
-2.210238,1,9.274157
-9.776481,1,9.27483
-4.095253,1,9.275578
-9.577761,1,9.27625
-5.57613,1,9.276923
-16.064509,1,9.277873
-2.596174,1,9.27859
-4.128153,1,9.279297
-8.57254,1,9.27997
-8.08815,1,9.280646
-13.470231,1,9.281309
-27.753838,1,9.282159
-14.607059,1,9.282971
-3.173148,1,9.28372
-18.864389,1,9.28439
-7.227255,1,9.285074
-4.960591,1,9.286061
-3.908934,1,9.286785
100.0,1,9.287444
-2.224434,1,9.288265
-9.828992,1,9.289052
-24.850622,1,9.289731
-9.356256,1,9.290401
-2.471926,1,9.291074
100.0,1,9.291756
-12.793414,1,9.292597
100.0,1,9.293266
-2.298816,1,9.293986
100.0,1,9.294645
-21.298869,1,9.295313
-3.376618,1,9.296038
-5.916134,1,9.296726
-10.057384,1,9.297432
100.0,1,9.298121
100.0,1,9.298797
-15.581128,1,9.299693
-10.62508,1,9.300362
-3.879646,1,9.301079
-10.253326,1,9.301813
-4.677704,1,9.302484
-12.855958,1,9.303457
-11.465697,1,9.304132
-16.76343,1,9.304875
-5.247881,1,9.305548
100.0,1,9.306209
-6.918854,1,9.306933
-14.392379,1,9.307605
-9.878377,1,9.308319
-6.537251,1,9.309041
-2.862579,1,9.309741
-4.158618,1,9.31042
100.0,1,9.31109
-9.765656,1,9.31176
100.0,1,9.312578
-8.004257,1,9.313296
-11.671119,1,9.314056
-5.946647,1,9.314804
-6.108526,1,9.315793
-15.033554,1,9.316465
100.0,1,9.317117
-15.396529,1,9.317904
-5.872044,1,9.318627
-4.628886,1,9.319372
100.0,1,9.320074
100.0,1,9.320744
-16.626155,1,9.321724
-11.565188,1,9.322404
-5.53586,1,9.323118
-2.729655,1,9.3238
-21.452417,1,9.324671
-10.55982,1,9.325341
-2.770809,1,9.326011
-4.96747,1,9.326737
100.0,1,9.327416
-5.251402,1,9.328139
-19.624856,1,9.328982
-5.666707,1,9.329705
-9.465204,1,9.330411
-3.983093,1,9.33112
-14.302905,1,9.331881
100.0,1,9.332554
-6.798275,1,9.333233
-13.3241,1,9.333919
-24.817177,1,9.334905
-20.503308,1,9.335912
-4.254025,1,9.33664
-2.594917,1,9.337369
-11.01915,1,9.338048
-3.541391,1,9.338878
-2.813163,1,9.339597
100.0,1,9.34027
-9.501467,1,9.340962
-7.451843,1,9.341655
100.0,1,9.342343
-7.856991,1,9.34308
-4.423437,1,9.343803
-22.869395,1,9.344595
-4.77317,1,9.345335
-10.252818,1,9.346009
-5.190069,1,9.346733
-28.12575,1,9.34741
-2.188819,1,9.348144
-10.487274,1,9.348947
-9.370065,1,9.349672
-9.196098,1,9.3504
-8.532936,1,9.351404
-2.847277,1,9.352119
-6.030417,1,9.352881
-4.787006,1,9.353599
-4.137665,1,9.354281
-4.814078,1,9.355041
-27.345071,1,9.355911
-13.942411,1,9.356597
100.0,1,9.357281
-3.289754,1,9.357991
100.0,1,9.358665
-10.888,1,9.359389
-14.699227,1,9.360068
-8.734457,1,9.36075
-8.826793,1,9.361423
-12.15728,1,9.362155
-8.068292,1,9.362841
-3.500884,1,9.363524
-7.149793,1,9.364201
-8.751962,1,9.365157
100.0,1,9.365844
-14.223577,1,9.366526
100.0,1,9.367205
-7.744993,1,9.367924
-5.381862,1,9.368624
-7.641463,1,9.369312
-17.310413,1,9.370295
-27.866286,1,9.371301
-2.851331,1,9.37205
-5.883097,1,9.372781
-21.532992,1,9.373464
-10.80933,1,9.374161
-6.199775,1,9.374877
100.0,1,9.375549
-9.9343,1,9.376218
-22.070552,1,9.376981
-11.897914,1,9.377914
-12.893307,1,9.378592
-4.473819,1,9.379314
-13.427238,1,9.380299
-3.720455,1,9.381023
-9.961747,1,9.38173
-4.247667,1,9.382469
-12.710245,1,9.383191
-14.61058,1,9.383873
-4.496134,1,9.384547
-30.241897,1,9.38554
-3.641872,1,9.386224
-9.261109,1,9.386961
-2.412438,1,9.387681
-10.721242,1,9.388347
-30.147948,1,9.389029
-4.926509,1,9.389968
100.0,1,9.390652
-13.739545,1,9.391318
-17.749651,1,9.392021
-4.878823,1,9.392736
-10.792969,1,9.393417
-10.921203,1,9.394108
100.0,1,9.394781
-11.137167,1,9.395476
-30.684325,1,9.396371
-22.464456,1,9.397046
-10.095332,1,9.39772
-9.919885,1,9.398706
-8.01694,1,9.399376
-5.102998,1,9.4001
-30.073432,1,9.400806
-17.359029,1,9.401479
-21.76379,1,9.402236
-19.01695,1,9.402936
-2.294815,1,9.403657
-24.072729,1,9.404329
100.0,1,9.405059
-18.680133,1,9.405825
-12.185788,1,9.406492
-7.183741,1,9.407167
-5.624151,1,9.407894
-7.217653,1,9.408597
-22.927238,1,9.409373
-31.118422,1,9.410362
-10.514201,1,9.411115
-2.514863,1,9.411813
-7.338315,1,9.412662
-2.93635,1,9.413343
100.0,1,9.414046
-2.251401,1,9.414787
-5.273991,1,9.415458
-15.238712,1,9.416444
100.0,1,9.417108
-9.831795,1,9.417842
-23.785017,1,9.418626
-6.163788,1,9.419354
-18.418892,1,9.420207
100.0,1,9.420895
-3.782644,1,9.421614
-5.67066,1,9.422326
-9.032474,1,9.423063
-16.062016,1,9.423978
-3.915705,1,9.42466
-4.168617,1,9.42533
-9.850329,1,9.426005
100.0,1,9.426672
-4.029842,1,9.427394
-21.224586,1,9.42809
-30.151064,1,9.428767
-7.884222,1,9.429549
-2.712233,1,9.430262
-10.78706,1,9.43099
-10.693307,1,9.431748
100.0,1,9.432413
100.0,1,9.433096
-6.284723,1,9.43378
-7.110825,1,9.434488
100.0,1,9.435186
-14.421288,1,9.435943
-12.489829,1,9.436621
-3.140247,1,9.437297
-15.848399,1,9.437976
-4.912243,1,9.438704
100.0,1,9.439376
-8.985063,1,9.44014
100.0,1,9.440813
100.0,1,9.441476
100.0,1,9.442136
-2.416065,1,9.442863
-6.671984,1,9.443538
-3.024814,1,9.444223
-5.705345,1,9.444902
100.0,1,9.445591
-4.6118,1,9.446273
-3.357778,1,9.446989
-7.628201,1,9.44767
-2.784324,1,9.448391
-3.474086,1,9.449063
-7.935774,1,9.44977
-3.178856,1,9.450482
-5.647148,1,9.451171
-8.621444,1,9.451843
-3.624702,1,9.452521
-5.842169,1,9.453244
-13.522183,1,9.453917
100.0,1,9.454589
-29.82108,1,9.455584
-3.02778,1,9.456323
-7.760975,1,9.457001
-17.085089,1,9.457774
100.0,1,9.458446
-8.296328,1,9.459176
100.0,1,9.459839
-5.213234,1,9.460554
-7.914819,1,9.461352
-7.456043,1,9.462056
-10.229388,1,9.462979
-2.449589,1,9.463655
-9.920061,1,9.464381
-28.813633,1,9.465061
-7.669891,1,9.465769
-3.975035,1,9.466477
-4.600362,1,9.467211
100.0,1,9.467885
100.0,1,9.46856
-14.210907,1,9.469313
-7.743342,1,9.470049
100.0,1,9.470724
-5.477484,1,9.471391
-11.730518,1,9.47215
-19.817408,1,9.472846
-11.000683,1,9.473524
-3.724465,1,9.47423
-21.366209,1,9.474906
-8.476861,1,9.475621
-8.56395,1,9.476293
-8.827078,1,9.476961
-17.234005,1,9.477735
-5.021477,1,9.478456
100.0,1,9.479129
-14.391188,1,9.479881
-11.694896,1,9.480553
-12.235491,1,9.481283
-6.892423,1,9.481989
-9.556907,1,9.482743
-3.624214,1,9.483464
100.0,1,9.484133
-12.407958,1,9.484857
-5.445332,1,9.485564
-4.643922,1,9.486276
-12.348741,1,9.486947
100.0,1,9.487624
-3.988193,1,9.488312
-23.370403,1,9.489141
-10.162447,1,9.489869
100.0,1,9.49054
-12.471893,1,9.49123
-16.254981,1,9.49222
-5.682297,1,9.492951
-23.554101,1,9.493783
-3.706508,1,9.494511
-3.455216,1,9.495253
-14.562038,1,9.496246
-13.514185,1,9.497343
100.0,1,9.498333
-7.990055,1,9.499027
-12.089038,1,9.499718
-8.148325,1,9.500398
-13.932688,1,9.501161
-14.687783,1,9.501849
-13.488773,1,9.502537
-10.756694,1,9.503261
-12.366374,1,9.503936
-10.410636,1,9.50462
100.0,1,9.50529
-22.301622,1,9.506066
-23.560627,1,9.506742
-3.810032,1,9.50741
-5.717949,1,9.508133
100.0,1,9.508821
-5.644515,1,9.509494
-9.635902,1,9.510167
100.0,1,9.510828
-6.006009,1,9.5115
-2.969936,1,9.512215
-10.143441,1,9.512956
100.0,1,9.513625
-6.848256,1,9.514343
-12.399357,1,9.515315
-9.995157,1,9.516025
-3.263329,1,9.516768
-2.577068,1,9.5175
-9.352604,1,9.518169
-17.594289,1,9.518851
-14.479128,1,9.5196
-12.772929,1,9.520351
-2.273576,1,9.521104
100.0,1,9.521836
-2.640571,1,9.522537
-11.75175,1,9.523237
-5.271856,1,9.523984
-4.868055,1,9.524696
-9.60899,1,9.525362
-6.510372,1,9.526093
100.0,1,9.527016
-5.020679,1,9.527744
-2.639896,1,9.528481
-29.510246,1,9.529362
-8.894691,1,9.530037
-11.499575,1,9.530777
100.0,1,9.531445
-16.39637,1,9.532185
-9.173632,1,9.532902
-12.736157,1,9.533604
-13.958099,1,9.534346
-12.938746,1,9.53504
-5.234693,1,9.535761
-10.492883,1,9.536439
-20.062201,1,9.537242
-7.432194,1,9.537927
100.0,1,9.538597
-27.539273,1,9.539439
-16.677171,1,9.54011
-9.447271,1,9.540824
-22.562255,1,9.541817
-11.328922,1,9.542608
-12.083913,1,9.543293
-15.509556,1,9.544147
-12.526365,1,9.544835
-6.043442,1,9.54556
-7.454656,1,9.546294
-7.719808,1,9.546969
-11.578546,1,9.547699
-11.400493,1,9.548401
100.0,1,9.549069
100.0,1,9.549741
-30.92563,1,9.55048
-6.598527,1,9.55123
-21.148262,1,9.552038
-10.000237,1,9.552858
-3.795567,1,9.553576
-14.577302,1,9.554244
-12.23852,1,9.555221
-8.584333,1,9.894895
-4.663768,1,9.896296
-10.080512,1,9.897677
-13.267466,1,9.899175
100.0,1,9.900531
-8.750482,1,9.902427
100.0,1,9.903819
-18.382451,1,9.905186
-5.545495,1,9.906675
-4.343904,1,9.908118
-6.03657,1,9.909489
-13.216912,1,9.910846
100.0,1,9.912172
-2.942264,1,9.913343
-2.792184,1,9.914481
100.0,1,9.915534
-4.812172,1,9.91667
-2.081519,1,9.9178
-20.449221,1,9.91905
-9.929713,1,9.920119
-9.158718,1,9.921313
-10.6947,1,9.922518
100.0,1,9.923604
100.0,1,9.924702
-7.427733,1,9.925969
-2.812907,1,9.927122
-4.503784,1,9.928189
-4.348448,1,9.92926
-10.429762,1,9.930364
-15.053708,1,9.931431
-8.103386,1,9.932576
-10.469509,1,9.933548
100.0,1,9.93447
-5.730157,1,9.935445
-17.460457,1,9.936364
-9.298019,1,9.937092
-22.982561,1,9.937956
-6.728719,1,9.938635
-7.209652,1,9.939339
-2.595855,1,9.940013
-14.578945,1,9.94069
-4.00162,1,9.9414
-8.928214,1,9.942145
-15.320389,1,9.942827
-5.871823,1,9.943503
-13.106708,1,9.944238
-13.571052,1,9.944914
